Key,Value
181539223,Gaerli-Gehöft
182588780,Tristane-Grube
183637388,Schuppen der Alten Vyctona
184686934,Wilderleig
185735513,Moorfelden-Gerichtshof
186784096,Wilderbürg
187832697,Grab des Lithogheon
188882250,Stendarrs Fröhlicher Märtyrer
189930839,Arkenbetgarten
190980420,Wehrtal
192035017,Ypsfalter
193084591,Herdschwing-Schuppen
194134174,Bauernhof der Alten Evelorya
195183725,Königshartturm
196232322,Gasthaus Zu Zwerg und Grube
197283879,Herrenhaus von Lithivam
198333451,Bauernhof der Alten Vannabyth
40639,Schloss Waldtreu
1089220,Meisterli-Anwesen
2137801,Gutshof Yromfelden
3187356,Grünstein-Gerichtshof
4235938,Turm von Herdheim
5284535,Schloss Königsfurt
6334049,Urigschwingpfalz
7382631,Sengmuld
8431217,Moorschmied-Gehöft
9479798,Zitadelle von Yromfeld
10528385,Sengwegheide
11576976,Schenke Zum Schmutzigen Greifen
12626517,Festung von Falkfelden
13675109,Waldfurt-Gehöft
14723693,Urigli-Grabanlage
15772283,Yromli-Plantage
16820865,Zenithars Gesegneter Stern
17870382,Königsheims Feste
18918965,Herberge Zu Fuchs und Schädel
19967551,Herdhart-Anwesen
21016130,Bauernhof der Alten Elyzolda
22064709,Königslistpfalz
23113299,Grünanger-Blockhütte
24161881,Grünschwing-Friedhof
25210471,Ruinen von Alt-Barbaynes Hütte
26259994,Herberge Zum Silbernen Hirsch
27308595,Schloss Aschheim
28357193,Kernbrunn
29406720,Bockenlistturm
30455303,Aschlihall
31503886,Taverne Zu Knappen und Bisam
32552469,Grünfurts Feste
33601069,Falkstein-Gerichtshof
34650610,Ypsborn
35699194,Kupfhaus-Friedhof
36747803,Herdfeldenpfalz
37796382,Urigfeldenturm
38845911,Moorli-Gerichtshof
39894496,Moorheim-Anwesen
40944074,Ruinen von Kupfhaushall
41992655,Aschfeldenturm
43041237,Kerker des Theodistair
44089843,Aschanger-Gehöft
45139363,Alt-Morgynastatt
46187971,Ruinen des Grünanger-Anwesens
47236565,Schenke Zur Rostroten Ziege
48285144,Waldhartstatt
49334674,Königsschmied-Gehöft
50383285,Grünschmied-Grabstätten
51431863,Grünharthall
52480441,Gothwerthgmünd
53529019,Waldheim-Gehöft
54578547,Zitadelle von Meisterli
55627127,Ruinen von Schloss Kupfschmied
56676710,Gaerschwing-Krypten
57725288,Dyrbrunn
58773868,Schrein von Bandi
59822465,Wirtshaus Zu Feder und Schlund
60871059,Wanntreu
61920598,Gräber von Moorschwing
62969197,Gutshof Yromheim
64017775,Ruinen des Moorlist-Anwesens
65066366,Aschstein-Gehöft
66115885,Gaerschmieds Feste
67164473,Tannbergen-Senke
68213052,Strafhaus des Gondyrick
69261633,Tanntal
70311196,Kupfsteinturm
71359774,Herberge Zum Dürstenden Stachelschwein
72408378,Zenithars Feurige Seele
73456957,Kambria
74505540,Zenithars Stiller Märtyrer
75555084,Falkschmied-Gehöft
76603679,Falkstein-Obstgarten
77653219,Ruinen von Yromtreuhall
78701821,Ruinen des Urigschmied-Turms
79750411,Gothwichen
80799978,Bockenschwing-Blockhütte
81848566,Moortreu-Turm
82897151,Aschheim-Anwesen
83946682,Dyrleig
84995263,Schloss Falkli
86043842,Hochweg
87092430,Lemau
88141013,Rittersbürg
89189596,Herzog Necromehulons Schloss
90239114,Singtor
91287708,Bauernhof der Alten Elabyth
92336301,Ruinen der Gaerheim-Plantage
93384888,Herdschwing-Gehöft
94433474,Königsstein-Gehöft
95482982,Kirchfelden
96531561,Meisterheim-Plantage
97580143,Meisteranger-Gehöft
98628750,Bauernhof der Alten Chrystyssa
99677349,Ruinen des Grünlist-Anwesens
100725932,Königstreu-Gehöft
101775436,Gasthaus Zum Weißen Krug
102824046,Aschhart-Gehöft
103872637,Ruinen des Alte-Evelara-Bauernhofs
104921232,Uriglist-Obstgarten
105970759,Schuppen der Alten Elyzorya
107019358,Grünschwing-Turm
108067943,Schuppen der Alten Vyctolda
109116527,Festung von Falkli
110165105,Zenithars Sanfter Altar
111213685,Grabstätten von Herdli
112262266,Zitadelle von Waldschwing
113310844,Ruinen des Urigheim-Anwesens
114360344,Kupftreupfalz
115409001,Feste von Falkanger
116458503,Oxenbruch
117507104,Schrein von Q'Olwen
118555684,Falkfeld-Plantage
119604268,Maruagerulla-Senke
120652852,Grabstätte des Magnezezzar
121701430,Sammelstätte der Carolyrrya
122750011,Oxenwies
123798597,Herdschmied-Krypten
124847190,Kathmor
125895771,Feste von Bockenschmied
126944350,Schenke Zum Rastloen Stachelschwein
127993843,Festung von Grünschwing
129042429,Uriganger-Anwesen
130091012,Herberge Zum Purpurnen Schloss
131139621,Wilderkester
132188200,Falkfeldenstatt
133237729,Ruinen des Aschfeld-Obstgartens
134286311,Ruinen des Kupfhart-Turms
135334906,Kupfschmieds Wacht
136383491,Festung von Falkhaus
137432088,Festung von Waldhart
138480686,Ruinen von Bockenfurts Feste
139530171,Grünschwing-Gehöft
140578755,Gaertreu-Gehöft
141627350,Gaerheimpfalz
142675954,Feste von Falkfelden
143724535,Meisterhaus-Gehöft
144773134,Aschstein-Gräberfeld
145822629,Herberge Zum Silbernen Dachs
146871208,Schuppen der Alten Vannyrrya
147919799,Zenithars Furchtsames Relikt
148968378,Bockenlists Feste
150016960,Ruinen von Schloss Kupfhart
151065577,Kupfhaus-Schuppen
152114156,Taverne Zu Biber und Fee
153162735,Bockenhart-Anwesen
154212242,Tonnau
155260822,Zitadelle von Waldfelden
156309400,Urigfurt-Anwesen
157357988,Zenithars Weinende Dämmerung
158406578,Ruinen von Falksteinhall
159455161,Gasthaus Zu Fledermaus und Gauner
160503747,Schuppen der Alten Evelorya
161552346,Bockenfurt-Gerichtshof
162600934,Feste von Edwistair
163650415,Möhrheide
164699010,Aschfurt-Gehöft
165747612,Herdschwing-Friedhof
166796208,Uriganger-Schuppen
167844792,Taverne Zu Maus und Hirsch
168893386,Möhrfurt
169942882,Yromhaus-Gerichtshof
170991480,Belfurt
172040062,Krypten von Bockenlist
173088654,Ruinen des Grünschmied-Anwesens
174137238,Sektor
175185834,Grünschmiedturm
176234415,Grüntreuhall
177282996,Zenithars Fröhliche Wiedergeburt
178332507,Wirtshaus Zum Rastlosen Vogel
179381102,Langgrat
180429680,Bedistyr-Steinbruch
181478273,Yromheimhall
182526857,Gripdred
183575435,Festung von Gaerlist
184624934,Zenithars Ewige Seele
185673512,Taverne Zu Maulwurf und Hund
186722090,Pannthal
187770671,Pannwichen
188819280,Ruinen des Aschliturms
189867868,Moorfurt-Plantage
190916472,Zenithars Feuriger Erlöser
191965054,Gasthaus Zum Heulenden Dolch
193014549,Bockenfeldenhall
194063133,Gaerhaus-Gehöft
195111730,Alt-Lysyssastatt
196160308,Ruinen des Herdfurt-Anwesens
197208897,Taverne Zum Rastlosen Barbaren
198257516,Moorlist-Anwesen
199306096,Grauwichen
200355575,Schuppen der Alten Belladyna
201404179,Feste von Waldfeld
202452760,Uthyrick-Laboratorium
203501350,Burkleig
204549936,Zenithars Stiller Erlöser
205598517,Falkstein-Gräberfeld
206647108,Bockenanger-Anwesen
207695686,Bauernhof der Alten Barborya
208745187,Herberge Zum Silbernen Goblin
209793770,Zenithars Endloser Märtyrer
210842348,Waldfurt-Friedhof
211890964,Herberge Zum Toten Hirsch
212939562,Risswald
213988151,Schenke Zum Glücklosen Hirsch
215036730,Edwistyr-Sanatorium
216085309,Stockfalter
217133888,Falkfelden-Anwesen
218183376,Ruinen des GutshofsUrigfelden
219231966,Lembrunn
220280564,Zitadelle von Urigtreu
221329150,Yromheimpfalz
222377739,Ruinen des Urigstein-Gehöfts
223426330,Kernfalter
224475827,Oxenmühstädt
225524419,Alabistyr-Grube
226573004,Waldanger-Obstgarten
227621586,Altar von I'ric
228670176,Yromhart-Gehöft
229718756,Gasthaus Zu Maulwurf und Hund
230767349,Neugrat
231815931,Urigangerhall
232865430,Königsanger-Friedhof
233914025,Falkfeld-Anwesen
234962629,Alt-Gwynabythstatt
236011218,Burkbruch
237059796,Yromschmied-Gehöft
238108402,Grimmmühgarten
239157908,Krummthal
240206490,Ruinen der Aschli-Blockhütte
241255074,Ruinen der Uriglist-Blockhütte
242303652,Schenke Zur Glücklosen Fee
243352243,Herdschmied-Gehöft
244400835,Ruinen der Kupfsteinpfalz
245449429,Urigfeld-Gehöft
246498013,Falkli-Anwesen
247546591,Breitwichenberg
248596070,Hügelgrab des Vladivor
249644671,Königsschmied-Anwesen
250693252,Grünsteinpfalz
251741830,Aldingleig
252790418,Waldli-Gehöft
253839007,Zenithars Seliges Licht
254887585,Yromanger-Plantage
255936163,Yromstein-Gehöft
256984744,Ruinen von Urigangerhall
258033338,Aschtreuhall
259081923,Aldingweg
260131425,Tricerrahoth
261180032,Herdheim-Anwesen
262228613,Balthanaushall
263277202,Gasthaus Zu Der Königin Schädel
264325780,Grünschwing-Anwesen
265374381,Schenke Zu Maus und Hund
266423865,Amboss von Ebenarm
267472443,Gutshof Meisterschmied
268521024,Moorfeld-Friedhof
269569612,Herdfeld-Gehöft
270618190,Königsli-Obstgarten
271666769,Herberge Zu Biber und Jägersmann
272715381,Grabstätten von Meisterfelden
273763974,Gasthaus Zur Schmutzigen Grube
274812562,Gutshof Gaerhart
275861145,Bockenheims Feste
276910629,Bauernhof der Alten Vannyvyra
277959218,Taverne Zu Maulwurf und Fee
279007805,Ruinen des GutshofsGaerli
280056391,Aldbergen
281104976,Zenithars Stilles Götterbild
282153597,Bockenschwing-Plantage
283203078,Taverne Zu Feder und Barbaren
284251687,Zenithars Sanfter Märtyrer
285300297,Bockenstein-Gehöft
286348875,Bockenharthall
287397479,Ebenarms Amboss
288446960,Moorhart-Gräberfeld
289495540,Zenithars Feurige Dämmerung
290544126,Königsfurt-Gerichtshof
291592723,Herberge Zu Schwein und Kitz
292641309,Königshaus-Plantage
293689887,Zenithars Gesegneter Altar
294738467,Falktreu-Anwesen
295787998,Möhrhopen
296836584,Ruinen der Zitadelle Uriganger
297886192,Gasthaus Zu Maus und Wolf
298935734,Burg von Grünschwing
299984318,Yromlist-Anwesen
301033874,Dunyval-Laboratorium
302082457,Herdli-Gehöft
303131035,Zenithars Weinende Seele
304179616,Königsangerstatt
305229202,Meisterschwing-Gehöft
306277783,Meisterfurthall
307327328,Bockenhart-Gehöft
308375923,Alabore-Minen
309424503,Aschhaus-Hütte
310474064,Mittbrügge
311523638,Griporath
312572229,Yromschwingpfalz
313620809,Herdtreuhall
314669389,Schloss Grünschmied
315718944,Kieran-Theater
316768522,Wannwid
317817107,Aschstein-Plantage
318866685,Arkenwid
319915263,Uriglisthall
320964848,Zenithars Sanfte Seele
322014420,Sengbergen
323063985,Schloss Urigfeld
324112563,Gaertreuhall
1456,Urigfurt-Schuppen
1050051,Urigheim-Gehöft
2098677,Falkanger-Gehöft
3147255,Bauernhof der Alten Morgyssa
4195849,Westbergen
5244438,Loch des Baleus
6293927,Urigfelden-Grabstätten
7342505,Stendarrs Feuriger Erlöser
8391162,Aldingfort
9439761,Aldingtal
10489287,Turm von Meisterlist
11537865,Falkhaus-Blockhütte
12586478,Alte Gwynyssa-Hütte
13635091,Alte Gwynausa-Hütte
14684518,Theodastyr-Laboratorium
15733122,Stendarrs Stille Seele
16781738,Alte Vannorya-Hütte
17830381,Stendarrs Sanfter Märtyrer
18878969,Wanntürm
19928388,Arkenpfad
20976993,Bockenschwing-Plantage
22025627,Skeffingtener Hexenzirkel
23074204,Bauernhof der Alten Barbyn
24122831,Alt-Barboldastatt
25172292,Herdschmiedhall
26220886,Langmuld
27269468,Königshart-Hütte
28318092,Herberge Zu Der Königin Helm
29366692,Burg von Königshart
30415274,Gasthaus Zum Glücklosen Gnom
31463855,Taverne Zu Feder und Gauner
32512449,Langweg
33561041,Weißmuld
34610458,Tiefpfad
35659041,Festung von Herdli
36707631,Belbürg
37756318,Stendarrs Singender Erlöser
38805781,Ruinen des Kupfschmied-Gerichtshofs
39854365,Waldli-Anwesen
40902944,Alt-Gwynaynestatt
41951533,Wirtshaus Zum Glücklichen Riesen
43000161,Wirtshaus Zu Des Teufels Kerker
44048753,Herdhartstatt
45097375,Moorfelden-Friedhof
46145953,Breitau
47195372,Gutshof Aschfurt
48243953,Stendarrs Furchtsames Omen
49292558,Meisterfelden-Anwesen
50341174,Meisterhaushall
51389760,Moorschwing-Plantage
52438364,Herdhart-Gräberfeld
53486953,Kupfschmied-Anwesen
54536396,Burg von Waldlist
55584997,Yromstein-Schuppen
56633620,Sengau
57682208,Sengkraten
58730788,Gutshof Aschheim
59779387,Uriganger-Anwesen
60827977,Urigfeld-Gehöft
61876559,Galgau
62925151,Falkfeldenstatt
63974591,Gaerlist-Anwesen
65023213,Strenners Zuflucht
66071806,Festung von Herdfelden
67120446,Herberge Zum Grünen Dolch
68169049,Stendarrs Gesegnete Seele
69218512,Aschtreu-Gehöft
70267101,Neufurt
71315716,Neuheide
72364306,Meisterhaus-Schuppen
73413782,Festung von Grünheim
74462360,Yromhausstatt
75510945,Herdfurt-Anwesen
76559529,Herdheimhall
77608130,Ruinen der alten Falkheim-Hütte
78656714,Kupfhart-Turm
79705295,Alte Morganna-Hütte
80753923,Stendarrs Weinende Seele
81802501,Gräber von Grünfurt
82851111,Stendarrs Gesegneter Märtyrer
83900533,Moorli-Schuppen
84949122,Kupflist-Anwesen
85997710,Königsschwinghall
87046292,Möhrdorf
88094879,Stendarrs Gesegnetes Omen
89143463,Singborn
90192101,Herdfelden-Plantage
91240689,Andyctor-Akademie
92289267,Singtal
93337860,Grabstätten von Mooranger
94387320,Langkester
95435975,Weißbruch-Gerichtshof
96484559,Stendarrs Fröhliche Wiedergeburt
97534020,Bauernhof der Alten Ysabyth
98582607,Ostthal
99631306,Falkli-Gehöft
100679902,Meisterstein-Grabanlage
101728481,Schloss Meisterschmied
102777931,Tempel des Sahanx
103826523,Sammelstätte der Belladolda
104875174,Ruinen des Grünschwing-Turms
105923753,Aldingmuld
106972351,Stendarrs Weinendes Omen
108021788,Kupfstein-Anwesen
109070372,Alte Evelausa-Hütte
110118975,Wirtshaus Zum Schwarzen Schlund
111167628,Moorfurt-Plantage
112216214,Kupftreu-Anwesen
113265666,Herberge Zum Weißen Kerker
114314247,Hochleig
115362837,Hohlwerth
116411423,Bauernhof der Alten Elorya
117460106,Kreuzau
118509560,Kieran-Theater
119558154,Grimmburg
120606825,Feste von Aschhart
121656292,Gutshof Bockenhaus
122704970,Höhle des Dispebinxessa
123753556,Kirchkamm
124802136,Gaerheim-Anwesen
125850714,Kirchbet
126900155,Urigtreu-Anwesen
127948735,Ruinen von Schloss Bockenschwing
128997322,Falkstein-Obstgarten
130046025,Kupftreus Feste
131094603,Laboratorium des Peryval
132144048,Schwarzbruchfeld
133192729,Dyrfort
134241312,Hochtal
135289892,Bockenfurt-Turm
136338477,Herdanger-Plantage
137387903,Meisterhart-Anwesen
138436486,Möhrhaupt
139485064,Ruinen des Herdhartturms
140533642,Tannfort
141582225,Wirtshaus Zu Des Königs Goblin
142630804,Grünlihall
143679390,Grünlist-Gerichtshof
144727974,Gaerhaus-Gehöft
145776658,Zitadelle von Aschstein
146825241,Kernleckhall
147874677,Stendarrs Heiliger Seher
148923264,Aschfelden-Gerichtshof
149971958,Urigli-Gehöft
151020536,Bauernhof der Alten Vannyna
152069968,Schrein von Ephen
153118551,Yromheim-Schuppen
154167131,Herdanger-Schuppen
155215718,Schloss Uthistair
156264304,Netz von Tricerghu
157312996,Oststadt
158361575,Breitbronn
159410157,Urigfelden-Gehöft
160459605,Grünstein-Gehöft
161509172,Rieskraten
162558740,Aschlistturm
163607340,Herdfeld-Anwesen
164656885,Singfurt
165705470,Kupfschmiedstatt
166754051,Ruinen der Feste Waldli
167802633,Grünhart-Gehöft
168852201,Westbruch
169900783,Andistair-Laboratorium
170950357,Herdanger-Gerichtshof
172000921,Wilderweg
173049503,Falkschmied-Plantage
174098086,Falkli-Friedhof
175147641,Phrygias
176196242,Tiefweg-Senke
177244821,Waldhart-Gehöft
178294380,Anotlas
179342980,Rissfalter
180392522,Moorschwing-Gerichtshof
181441128,Grabstätten von Waldfeld
182490678,Grautreu
183539258,Graugrat
184587840,Dyrfurt
185636418,Dyrwieshall
186685988,Arkengrat
187734576,Waldfelden-Obstgarten
188783157,Möhrbruch
189831735,Yromfurt-Gehöft
190881289,Meisterfeldstatt
191929882,Meisterli-Gehöft
192979447,Bockenli-Gehöft
194028025,Ruinen des GutshofsMeisterstein
195076613,Aschhaus-Plantage
196125191,Stendarrs Feuriger Seher
197173771,Schloss Urighart
198222350,Herdhart-Ruinen
199271908,Yromschwing-Plantage
40426,Stendarrs Innere Dämmerung
1090027,Breitmuld
2139575,Vyctyrrya-Treffpunkt
3188158,Angator-Netz
4236737,Stendarrs Blutende Dämmerung
5285361,Lemwall
6334915,Falklihall
7384454,Ritterstor
8433063,Taverne Zu Unke und Gauner
9481667,Herdfeld-Anwesen
10531196,Stendarrs Weinender Altar
11579801,Möhranger
12629334,Stendarrs Stille Wiedergeburt
13677946,Herdlist-Plantage
14726540,Herdschwing-Gehöft
15776110,Breitwies
16825681,Moorschwing-Gehöft
17874275,Moortreu-Gehöft
18923795,Bauernhof der Alten Morgorya
19972377,Arkenleck
21020963,Stendarrs Klagender Erlöser
22069547,Feste von Urigtreu
23118133,Bockenfurthall
24167677,Königshaushall
25216271,Königshaus-Turm
26264853,Grüntreu-Gehöft
27313434,Taverne Zu Maulwurf und Murmeltier
28362019,Gaerharts Wacht
29410600,Gasthaus Zum Heulenden Humpen
30460139,Verlies des Gondywyr
31508740,Meisterhartpfalz
32557332,Burg von Gaerheim
33606869,Stendarrs Singender Baum
34655450,Ruinen des Bockentreu-Gerichtshofs
35704029,Bauernhof der Alten Barborya
36752622,Gaerlipfalz
37801201,Herdschwing-Turm
38849790,Meisterhaus-Gehöft
39899311,Schwarzmarkt
40947916,Grauanger
41996499,Falkfurt-Blockhütte
43045089,Stendarrs Seliger Seher
44095670,Schloss Falkfurt
45144254,Meistertreu-Schuppen
46193771,Turm von Yromhaus
47242358,Tiefmor
48290956,Ruinen von Schloss Urigfurt
49339554,Beldorf
50389125,Gaerhaus-Gehöft
51438655,Moorstein-Plantage
52487260,Singwichen
53535849,Ruinen der alten Waldschwing-Hütte
54585405,Pannwall
55634951,Gaerheim-Gräberfeld
56683541,Wilderwall
57732127,Stendarrs Selige Wiedergeburt
58781737,Stendarrs Gesegneter Baum
59832316,Burg von Bedyval
60881832,Feste von Moorhaus
61930423,Gutshof Grünli
62979007,Kastelkammend
64027618,Neuborn
65077141,Stendarrs Weinendes Götterbild
66125730,Schenke Zum Fliegenden Jägersmann
67176297,Mareriva-Münster
68224886,Waldschmied-Schuppen
69273496,Stendarrs Feuriger Stern
70323013,Stendarrs Sanfte Seele
71371599,Schuppen der Alten Ysabyth
72420184,Schuppen der Alten Elyzayne
73468794,Aschtreu-Gräberfeld
74518329,Aldfelden
75566940,Meisterli-Gehöft
76616489,Falkstein-Blockhütte
77665098,Weststadt
78713685,Alte Evelabyth-Hütte
79763206,Ypsaustädt
80811787,Bauernhof der Alten Gwynolda
81860387,Stendarrs Weinendes Orakel
82909930,Königsanger-Obstgarten
83958519,Oxenwerk
85007100,Kathkamm
86055681,Bauernhof der Alten Vyctayne
87104261,Burg von Meisterlist
88152856,Waldfurthall
89201443,Yromfelds Wacht
90250957,Gaerfeld-Gehöft
91299575,Gaerli-Anwesen
92349115,Moorfurt-Gerichtshof
93397699,Moorheim-Gehöft
94446283,Ostborn
95494863,Ostdorf
96543449,Stendarrs Furchtsames Orakel
97592041,Grünfelden-Anwesen
98641574,Westhaupt
99690170,Trogirath
100738759,Taverne Zu Des Königs Gauner
101787338,Gaerhart-Gehöft
102835923,Schloss Edwyctor
103885463,Aldinghopen
104934053,Neuhaupt
105983617,Stendarrs Gesegneter Prophet
107032197,Zitadelle von Herdlist
108080775,Waldschwing-Plantage
109130328,Herdschwings Feste
110178917,Weißau
111227510,Ruinen des Moorli-Gehöfts
112276106,Yromhaushall
113325639,Königslist-Gewölbe
114374226,Tonnkamm
115422807,Gutshof Herdhaus
116472359,Quellmarkt
117520941,Gutshof Kupfhaus
118569558,Necromanothhall
119619083,Ruinen des Urigheim-Gehöfts
120667680,Stendarrs Endloser Märtyrer
121716259,Grünlist-Hütte
122764849,Grünfelden-Gehöft
123813428,Kreuzkester
124862010,Stendarrs Heiliger Erlöser
125911573,Ruinen des Falktreu-Anwesens
126960151,Homunatorgon-Höhle
128009699,Ypsbronn
129058284,Gaerlist-Anwesen
130106904,Gasthaus Zum Schwarzen Bisam
131156425,Kupfli-Schuppen
132205025,Grabstätten von Yromheim
133253613,Grünhaus-Gehöft
134303180,Stendarrs Blutender Märtyrer
135351781,Tannkamm
136401306,Stockkamm
137449912,Stockbet
138499485,Krypten von Königsfeld
139548076,Kirchdorf
140596665,Mittborn
141646185,Grautürm
142694800,Feste von Aschschwing
143744352,Burkfelden
144792954,Waldlist-Gräberfeld
145841546,Schuppen der Alten Chrystyrrya
146891090,Moorhaus-Plantage
147939668,Kupffurt-Gehöft
148988254,Kernbürg
150037790,Rissburgwald
151086376,Feste von Meisterhaus
152134956,Bedistyr-Laboratorium
153183556,Kult der Vannolda
154232141,Gutshof Urigfelden
155280733,Falkhaus-Gehöft
156330273,Königsanger-Gehöft
157379823,Krummbruch
158429427,Aschheim-Anwesen
159478022,Bauernhof der Alten Barbyn
160527554,Königsanger-Plantage
161576134,Stendarrs Sanftes Licht
162624714,Morphang
163673305,Zitadelle von Waldfeld
164721908,Tiefdorf
165770488,Burkborn
166819068,Grimmtal
167868601,Risswichen
168917190,Meisterfelden-Obstgarten
169965779,Meisterhaus-Plantage
171015336,Falkanger-Anwesen
172063916,Königshart-Gräberfeld
173113521,Kathhaupt
174162106,Kaverne des Maeleusena
175211615,Tannleig
176260251,Yromlist-Gehöft
177308831,Gasthaus Zu Feder und Wache
178358347,Uthywyr-Sanatorium
179406944,Turm von Tristyval
180455523,Aldanger
181504103,Feste von Kupfschwing
182552692,Herdlist-Anwesen
183602239,Schenke Zu Löwen und Barbaren
